cg02715797,5
cg02788419,5
cg02877538,5
cg02883842,5
cg03074424,5
cg03290511,5
cg03294301,5
cg03392038,5
cg03392046,5
cg03414471,5
cg03430010,5
cg03431989,5
cg03469608,5
cg03475660,5
cg03533500,5
cg03578331,5
cg03639396,5
cg03648908,5
cg03767353,5
cg03769088,5
cg03804206,5
cg03816625,5
cg03893255,5
cg03929569,5
cg04123665,5
cg04131456,5
cg04170442,5
cg04175895,5
cg04214938,5
cg04237662,5
cg04276396,5
cg04287289,5
cg04296257,5
cg04459481,5
cg04571418,5
cg04571522,5
cg04577441,5
cg04587428,5
cg04643653,5
cg04669106,5
cg04706904,5
cg04762397,5
cg04775238,5
cg04883139,5
cg04884842,5
cg04960652,5
cg05166302,5
cg05221544,5
cg05330668,5
cg05371438,5
cg05388307,5
cg05477953,5
cg05656763,5
cg05716504,5
cg05750081,5
cg06109664,5
cg06153298,5
cg06527100,5
cg06557057,5
cg06628792,5
cg06753883,5
cg06851900,5
cg06865724,5
cg06950844,5
cg06976003,5
cg07003632,5
cg07119389,5
cg07192772,5
cg07231649,5
cg07339181,5
cg07358444,5
cg07384903,5
cg07401045,5
cg07545640,5
cg07559696,5
cg07569018,5
cg07585587,5
cg07648498,5
cg07668908,5
cg07731488,5
cg08161802,5
cg08243963,5
cg08250364,5
cg08317284,5
cg08475257,5
cg08643928,5
cg08687005,5
cg08769356,5
cg08836988,5
cg08945214,5
cg08970795,5
cg08975528,5
cg08994045,5
cg09019329,5
cg09050779,5
cg09057517,5
cg09072162,5
cg09121849,5
cg09150117,5
cg09169456,5
cg09174411,5
cg09178529,5
cg09255666,5
cg09391128,5
cg09449490,5
cg09549813,5
cg09715906,5
cg09752021,5
cg09793807,5
cg09808176,5
cg09920804,5
cg09923107,5
cg09974528,5
cg09988676,5
cg10067182,5
cg10099827,5
cg10230308,5
cg10239257,5
cg10363397,5
cg10522326,5
cg10589018,5
cg10689127,5
cg10736309,5
cg10805483,5
cg10818901,5
cg10881514,5
cg10925417,5
cg10944144,5
cg10997002,5
cg11199770,5
cg11298989,5
cg11317459,5
cg11317705,5
cg11496226,5
cg11603030,5
cg11679443,5
cg11684211,5
cg11715903,5
cg11845159,5
cg12016209,5
cg12068463,5
cg12072532,5
cg12235988,5
cg12391563,5
cg12691366,5
cg12692753,5
cg12791010,5
cg12968518,5
cg13042536,5
cg13071660,5
cg13202213,5
cg13235976,5
cg13369686,5
cg13402698,5
cg13530621,5
cg13618458,5
cg13957198,5
cg14151317,5
cg14192207,5
cg14235723,5
cg14294115,5
cg14298966,5
cg14382318,5
cg14502007,5
cg14542646,5
cg14586472,5
cg14614403,5
cg14615537,5
cg14701410,5
cg14768367,5
cg14972466,5
cg15246232,5
cg15291980,5
cg15383979,5
cg15429127,5
cg15490944,5
cg15614628,5
cg15705469,5
cg15744359,5
cg15780870,5
cg15911239,5
cg16218377,5
cg16292375,5
cg16302655,5
cg16315742,5
cg16577002,5
cg17112089,5
cg17194154,5
cg17194240,5
cg17303299,5
cg17341933,5
cg17580844,5
cg17651973,5
cg17797372,5
cg17827850,5
cg18029791,5
cg18095725,5
cg18144860,5
cg18163252,5
cg18227923,5
cg18229914,5
cg18397137,5
cg18458993,5
cg18500556,5
cg18787401,5
cg18807049,5
cg18846554,5
cg18939117,5
cg19066520,5
cg19208700,5
cg19342764,5
cg19479330,5
cg19538502,5
cg19630440,5
cg19689029,5
cg19691410,5
cg19752094,5
cg19827599,5
cg19865472,5
cg19899312,5
cg19929624,5
cg19988028,5
cg20011543,5
cg20071498,5
cg20269997,5
cg20369775,5
cg20381020,5
cg20525712,5
cg20646995,5
cg20718083,5
cg20728685,5
cg20738202,5
cg20797142,5
cg20811857,5
cg20899329,5
cg21041100,5
cg21054968,5
cg21058927,5
cg21102739,5
cg21127318,5
cg21130463,5
cg21158981,5
cg21346818,5
cg21534584,5
cg21626886,5
cg21742923,5
cg21791657,5
cg21918126,5
cg22039234,5
cg22049569,5
cg22107210,5
cg22120095,5
cg22194904,5
cg22286616,5
cg22296762,5
cg22482194,5
cg22517485,5
cg22518046,5
cg22544376,5
cg22792432,5
cg22859370,5
cg22913585,5
cg23037274,5
cg23080013,5
cg23138817,5
cg23188121,5
cg23190472,5
cg23201549,5
cg23223933,5
cg23271099,5
cg23331626,5
cg23346787,5
cg23407507,5
cg23445114,5
cg23662947,5
cg23742080,5
cg23750142,5
cg23840823,5
cg23963476,5
cg24185124,5
cg24197330,5
cg24217844,5
cg24219751,5
cg24280645,5
cg24336839,5
cg24343515,5
cg24356700,5
cg24358465,5
cg24443054,5
cg24573310,5
cg24593630,5
cg24721750,5
cg24841124,5
cg24876786,5
cg24884444,5
cg24890023,5
cg24896860,5
cg25052374,5
cg25138311,5
cg25181631,5
cg25364880,5
cg25368031,5
cg25474507,5
cg25503497,5
cg25510282,5
cg25571184,5
cg25580254,5
cg25669309,5
cg25806100,5
cg25826404,5
cg25962286,5
cg25971741,5
cg25989057,5
cg26008390,5
cg26172907,5
cg26465547,5
cg26537410,5
cg26629960,5
cg26664455,5
cg26819140,5
cg26832509,5
cg26900034,5
cg26983430,5
cg27196768,5
cg27259391,5
cg27266792,5
cg27325772,5
cg27385940,5
ch.20.11977104F,5
cg00013540,4
cg00030795,4
cg00032419,4
cg00035864,4
cg00041759,4
cg00074851,4
cg00105470,4
cg00106074,4
cg00106499,4
cg00221709,4
cg00230899,4
cg00234616,4
cg00255853,4
cg00272582,4
cg00284420,4
cg00301775,4
cg00319395,4
cg00327537,4
cg00334820,4
cg00365470,4
cg00412273,4
cg00437048,4
cg00437360,4
cg00443673,4
cg00487989,4
cg00499399,4
cg00529910,4
cg00668442,4
cg00715257,4
cg00728999,4
cg00744229,4
cg00776119,4
cg00841985,4
cg00920484,4
cg01000656,4
cg01003015,4
cg01013031,4
cg01036050,4
cg01061890,4
cg01069753,4
cg01094684,4
cg01145054,4
cg01258718,4
cg01326531,4
cg01341976,4
cg01355476,4
cg01373687,4
cg01388022,4
cg01391867,4
cg01434608,4
cg01443832,4
cg01452438,4
cg01533021,4
cg01566449,4
cg01588435,4
cg01608167,4
cg01644979,4
cg01697541,4
cg01699425,4
cg01703419,4
cg01733673,4
cg01822573,4
cg01933329,4
cg01946530,4
cg01953134,4
cg01969759,4
cg02023345,4
cg02032166,4
cg02040433,4
cg02043600,4
cg02046589,4
cg02060408,4
cg02087101,4
cg02092590,4
cg02105393,4
cg02129146,4
cg02158880,4
cg02257681,4
cg02274108,4
cg02340856,4
cg02385593,4
cg02445356,4
cg02455615,4
cg02467054,4
cg02483058,4
cg02617361,4
cg02619173,4
cg02628508,4
cg02637241,4
cg02705895,4
cg02711652,4
cg02727029,4
cg02756614,4
cg02802871,4
cg02839557,4
cg02841482,4
cg02921887,4
cg02934834,4
cg02991338,4
cg03010041,4
cg03061122,4
cg03098356,4
cg03098515,4
cg03109066,4
cg03113683,4
cg03265579,4
cg03286899,4
cg03304380,4
cg03309838,4
cg03387593,4
cg03445587,4
cg03445663,4
cg03547487,4
cg03552658,4
cg03621881,4
cg03651199,4
cg03665089,4
cg03673016,4
cg03680680,4
cg03735847,4
cg03809147,4
cg03847052,4
cg03860051,4
cg03861798,4
cg03948452,4
cg03953257,4
cg03970039,4
cg03998655,4
cg04003952,4
cg04016144,4
cg04021127,4
cg04042030,4
cg04059826,4
cg04108612,4
cg04108811,4
cg04169747,4
cg04193779,4
cg04214467,4
cg04241308,4
cg04289040,4
cg04301102,4
cg04317543,4
cg04326269,4
cg04332613,4
cg04355750,4
cg04404756,4
cg04442866,4
cg04458869,4
cg04469303,4
cg04492858,4
cg04505076,4
cg04532229,4
cg04536319,4
cg04559508,4
cg04576042,4
cg04645063,4
cg04724115,4
cg04740941,4
cg04751533,4
cg04767207,4
cg04774496,4
cg04795040,4
cg04813639,4
cg04826071,4
cg04831594,4
cg04861640,4
cg04927982,4
cg04995860,4
cg04996158,4
cg05005425,4
cg05029288,4
cg05243311,4
cg05247799,4
cg05250969,4
cg05294497,4
cg05301102,4
cg05338745,4
cg05471949,4
cg05505294,4
cg05530472,4
cg05542957,4
cg05567920,4
cg05575046,4
cg05664664,4
cg05671762,4
cg05693715,4
cg05698228,4
cg05728786,4
cg05751183,4
cg05805973,4
cg05836256,4
cg05874523,4
cg05879499,4
cg05994148,4
cg05999287,4
cg06014631,4
cg06021753,4
cg06071395,4
cg06081153,4
cg06102790,4
cg06111799,4
cg06245158,4
cg06307169,4
cg06333435,4
cg06354455,4
cg06386517,4
cg06387204,4
cg06436655,4
cg06502680,4
cg06503907,4
cg06510830,4
cg06555155,4
cg06644655,4
cg06743060,4
cg06751175,4
cg06800849,4
cg06807379,4
cg06834261,4
cg06840699,4
cg06849719,4
cg06899053,4
cg06902555,4
cg06922731,4
cg06973463,4
cg06983174,4
cg07104748,4
cg07172565,4
cg07281377,4
cg07311968,4
cg07349805,4
cg07350977,4
cg07453218,4
cg07453322,4
cg07464355,4
cg07503829,4
cg07602690,4
cg07607126,4
cg07640233,4
cg07649619,4
cg07671858,4
cg07690181,4
cg07703277,4
cg07712598,4
cg07719884,4
cg07789359,4
cg07791464,4
cg07808590,4
cg07857119,4
cg07904290,4
cg07945906,4
cg08083988,4
cg08097929,4
cg08190828,4
cg08224160,4
cg08252533,4
cg08300343,4
cg08301459,4
cg08311803,4
cg08320059,4
cg08341987,4
cg08369870,4
cg08455778,4
cg08492202,4
cg08500740,4
cg08501815,4
cg08567382,4
cg08627327,4
cg08653874,4
cg08720211,4
cg08727443,4
cg08738040,4
cg08739841,4
cg08813944,4
cg08957289,4
cg09070503,4
cg09201525,4
cg09213106,4
cg09229797,4
cg09255910,4
cg09265417,4
cg09370599,4
cg09377855,4
cg09418283,4
cg09431416,4
cg09431913,4
cg09431919,4
cg09507771,4
cg09512322,4
cg09549848,4
cg09574807,4
cg09617296,4
cg09636079,4
cg09653758,4
cg09659208,4
cg09682251,4
cg09696653,4
cg09706721,4
cg09712216,4
cg09761959,4
cg09814849,4
cg09841758,4
cg09863749,4
cg09875780,4
cg09893588,4
cg09951650,4
cg09967877,4
cg09995596,4
cg10046893,4
cg10047753,4
cg10079801,4
cg10127162,4
cg10127463,4
cg10135588,4
cg10169261,4
cg10178308,4
cg10180764,4
cg10192369,4
cg10223066,4
cg10385522,4
cg10390473,4
cg10409786,4
cg10416105,4
cg10439911,4
cg10487724,4
cg10502231,4
cg10503298,4
cg10556630,4
cg10557773,4
cg10596768,4
cg10637512,4
cg10698069,4
cg10741443,4
cg10775050,4
cg10834734,4
cg10883421,4
cg10970751,4
cg11038285,4
cg11060461,4
cg11119131,4
cg11156817,4
cg11207763,4
cg11223711,4
cg11247868,4
cg11325180,4
cg11332026,4
cg11360768,4
cg11362770,4
cg11379392,4
cg11390645,4
cg11394644,4
cg11415914,4
cg11433553,4
cg11444704,4
cg11471772,4
cg11504511,4
cg11522012,4
cg11631173,4
cg11688696,4
cg11703683,4
cg11785858,4
cg11805472,4
cg11813246,4
cg11884179,4
cg11910118,4
cg11944815,4
cg12112073,4
cg12231960,4
cg12248480,4
cg12394377,4
cg12399700,4
cg12417372,4
cg12424965,4
cg12451869,4
cg12457773,4
cg12502759,4
cg12512466,4
cg12580870,4
cg12642297,4
cg12661256,4
cg12684360,4
cg12917790,4
cg12943317,4
cg12951526,4
cg12998491,4
cg13024633,4
cg13165109,4
cg13173903,4
cg13184872,4
cg13213814,4
cg13219564,4
cg13243661,4
cg13322601,4
cg13324547,4
cg13341536,4
cg13353733,4
cg13396661,4
cg13401987,4
cg13404427,4
cg13415069,4
cg13423076,4
cg13430439,4
cg13462158,4
cg13465554,4
cg13465838,4
cg13473894,4
cg13539030,4
cg13553453,4
cg13618967,4
cg13697735,4
cg13703062,4
cg13720284,4
cg13763287,4
cg13860785,4
cg13903809,4
cg13960493,4
cg13972986,4
cg14017435,4
cg14116764,4
cg14132884,4
cg14139511,4
cg14157917,4
cg14175012,4
cg14205126,4
cg14311108,4
cg14352442,4
cg14440102,4
cg14477619,4
cg14477780,4
cg14528525,4
cg14542802,4
cg14554372,4
cg14567489,4
cg14645209,4
cg14688628,4
cg14711366,4
cg14751679,4
cg14755414,4
cg14761252,4
cg14808521,4
cg14852134,4
cg14859749,4
cg14867071,4
cg14868663,4
cg14898306,4
cg14915263,4
cg14953580,4
cg14959291,4
cg14998086,4
cg15013768,4
cg15025532,4
cg15093775,4
cg15103675,4
cg15143799,4
cg15289316,4
cg15340373,4
cg15367487,4
cg15434296,4
cg15448571,4
cg15456960,4
cg15563434,4
cg15651152,4
cg15712577,4
cg15712821,4
cg15746461,4
cg15799072,4
cg15901216,4
cg15926317,4
cg15951280,4
cg15964717,4
cg15974272,4
cg15975282,4
cg15979172,4
cg15994321,4
cg16013485,4
cg16119852,4
cg16138854,4
cg16145211,4
cg16192029,4
cg16216148,4
cg16242106,4
cg16251399,4
cg16256592,4
cg16293131,4
cg16316624,4
cg16319119,4
cg16334425,4
cg16434002,4
cg16496750,4
cg16512727,4
cg16531585,4
cg16534505,4
cg16540036,4
cg16544768,4
cg16550264,4
cg16619049,4
cg16655310,4
cg16678153,4
cg16722058,4
cg16727006,4
cg16732970,4
cg16799998,4
cg16842060,4
cg16894943,4
cg17093362,4
cg17096665,4
cg17120366,4
cg17159837,4
cg17162132,4
cg17191933,4
cg17202706,4
cg17212919,4
cg17216758,4
cg17216759,4
cg17262328,4
cg17269137,4
cg17290508,4
cg17295119,4
cg17335114,4
cg17342834,4
cg17374534,4
cg17545218,4
cg17595410,4
cg17608440,4
cg17629929,4
cg17660446,4
cg17665164,4
cg17693534,4
cg17715262,4
cg17740950,4
cg17804627,4
cg17834425,4
cg17849194,4
cg17901463,4
cg17904852,4
cg17987358,4
cg18000985,4
cg18005217,4
cg18058072,4
cg18085787,4
cg18162477,4
cg18207099,4
cg18280007,4
cg18291238,4
cg18303215,4
cg18339820,4
cg18358762,4
cg18435900,4
cg18469224,4
cg18588027,4
cg18589478,4
cg18603466,4
cg18644481,4
cg18691565,4
cg18692382,4
cg18738553,4
cg18760835,4
cg18785833,4
cg18800136,4
cg18806438,4
cg18856501,4
cg18874502,4
cg18912855,4
cg19088859,4
cg19115205,4
cg19121987,4
cg19139277,4
cg19166009,4
cg19281603,4
cg19288520,4
cg19322445,4
cg19397320,4
cg19405229,4
cg19411932,4
cg19446358,4
cg19453488,4
cg19536059,4
cg19546232,4
cg19556438,4
cg19578388,4
cg19657723,4
cg19681188,4
cg19693626,4
cg19697558,4
cg19738233,4
cg19789653,4
cg19790877,4
cg19821804,4
cg19846991,4
cg19860178,4
cg19892287,4
cg19895124,4
cg19961800,4
cg19977501,4
cg19979355,4
cg19983815,4
cg20007643,4
cg20019365,4
cg20064047,4
cg20088535,4
cg20143895,4
cg20187250,4
cg20192481,4
cg20197694,4
cg20256738,4
cg20447301,4
cg20493885,4
cg20604927,4
cg20607513,4
cg20631270,4
cg20637807,4
cg20664996,4
cg20699200,4
cg20703003,4
cg20714708,4
cg20775702,4
cg20792512,4
cg20802051,4
cg20888907,4
cg20891813,4
cg20921096,4
cg20930366,4
cg20986370,4
cg20990400,4
cg21032728,4
cg21040726,4
cg21089065,4
cg21148362,4
cg21155461,4
cg21171461,4
cg21188017,4
cg21268770,4
cg21351483,4
cg21365902,4
cg21395152,4
cg21422164,4
cg21535871,4
cg21575861,4
cg21581287,4
cg21584052,4
cg21585640,4
cg21656748,4
cg21800439,4
cg21815047,4
cg21871465,4
cg21890002,4
cg21904595,4
cg21915509,4
cg21986781,4
cg22024281,4
cg22040627,4
cg22124479,4
cg22214262,4
cg22274251,4
cg22276040,4
cg22306928,4
cg22312127,4
cg22318304,4
cg22472411,4
cg22527415,4
cg22648015,4
cg22721334,4
cg22749051,4
cg22942097,4
cg22978658,4
cg23003258,4
cg23012683,4
cg23015983,4
cg23053918,4
cg23073439,4
cg23083229,4
cg23092358,4
cg23206622,4
cg23226358,4
cg23255774,4
cg23369017,4
cg23641158,4
cg23690444,4
cg23691220,4
cg23713965,4
cg23715435,4
cg23747525,4
cg23760165,4
cg23834494,4
cg23858040,4
cg23882862,4
cg23897913,4
cg23901409,4
cg23906144,4
cg23970798,4
cg23986470,4
cg23987548,4
cg24003306,4
cg24005131,4
cg24139216,4
cg24154839,4
cg24176030,4
cg24224153,4
cg24240567,4
cg24243314,4
cg24297873,4
cg24307440,4
cg24374861,4
cg24393100,4
cg24419828,4
cg24492446,4
cg24537481,4
cg24544431,4
cg24679411,4
cg24712108,4
cg24768974,4
cg24810735,4
cg24824417,4
cg24831862,4
cg24837411,4
cg24873593,4
cg24985459,4
cg25011115,4
cg25033139,4
cg25083496,4
cg25123362,4
cg25130734,4
cg25135198,4
cg25157280,4
cg25165358,4
cg25176883,4
cg25211006,4
cg25218470,4
cg25247290,4
cg25247455,4
cg25250621,4
cg25307277,4
cg25497529,4
cg25597894,4
cg25632672,4
cg25642217,4
cg25689459,4
cg25697800,4
cg25704368,4
cg25713309,4
cg25774457,4
cg25793507,4
cg25815185,4
cg25835306,4
cg25878063,4
cg25887811,4
cg25910506,4
cg25974355,4
cg25987452,4
cg26008267,4
cg26057380,4
cg26064155,4
cg26116260,4
cg26171489,4
cg26180612,4
cg26197220,4
cg26250106,4
cg26267430,4
cg26287612,4
cg26303165,4
cg26332258,4
cg26365299,4
cg26382696,4
cg26425904,4
cg26457809,4
cg26458142,4
cg26463908,4
cg26478485,4
cg26538214,4
cg26651784,4
cg26681383,4
cg26705764,4
cg26721193,4
cg26725274,4
cg26813794,4
cg26832062,4
cg26839252,4
cg26840726,4
cg26856527,4
cg26863324,4
cg26913798,4
cg26936930,4
cg27047243,4
cg27092995,4
cg27130242,4
cg27131834,4
cg27169503,4
cg27231806,4
cg27280296,4
cg27294950,4
cg27301328,4
cg27399414,4
cg27420520,4
cg27446832,4
cg27506903,4
cg27515800,4
cg27523423,4
cg27559842,4
cg27606567,4
cg27627799,4
cg27662220,4
cg00013410,3
cg00034019,3
cg00050984,3
cg00074471,3
cg00085403,3
cg00093900,3
cg00111532,3
cg00151676,3
cg00163784,3
cg00167654,3
cg00186034,3
cg00211625,3
cg00212031,3
cg00229039,3
cg00243574,3
cg00302533,3
cg00311963,3
cg00339739,3
cg00376283,3
cg00409917,3
cg00440195,3
cg00456348,3
cg00473834,3
cg00488691,3
cg00499859,3
cg00510025,3
cg00511731,3
cg00522679,3
cg00530492,3
cg00539908,3
cg00545295,3
cg00570642,3
cg00581979,3
cg00584416,3
cg00584885,3
cg00594128,3
cg00599273,3
cg00608605,3
cg00612595,3
cg00618312,3
cg00633933,3
cg00667976,3
cg00668619,3
cg00671759,3
cg00674706,3
cg00679624,3
cg00735315,3
cg00741675,3
cg00759619,3
cg00763096,3
cg00777209,3
cg00778059,3
cg00803873,3
cg00805880,3
cg00815440,3
cg00818828,3
cg00827008,3
cg00890378,3
cg00905725,3
cg00919118,3
cg00931619,3
cg00958854,3
cg00975375,3
cg01022678,3
cg01061697,3
cg01067849,3
cg01070209,3
cg01076416,3
cg01102158,3
cg01107006,3
cg01117452,3
cg01132020,3
cg01141459,3
cg01177470,3
cg01195053,3
cg01195672,3
cg01263292,3
cg01263854,3
cg01280128,3
cg01304814,3
cg01323766,3
cg01330448,3
cg01335210,3
cg01335729,3
cg01345395,3
cg01349858,3
cg01395760,3
cg01398299,3
cg01407460,3
cg01439854,3
cg01458683,3
cg01493318,3
cg01494994,3
cg01495521,3
cg01512265,3
cg01514357,3
cg01517656,3
cg01530988,3
cg01554231,3
cg01554235,3
cg01556929,3
cg01558040,3
cg01579928,3
cg01583034,3
cg01606516,3
cg01649597,3
cg01652244,3
cg01676552,3
cg01677098,3
cg01680839,3
cg01683948,3
cg01704226,3
cg01722963,3
cg01725199,3
cg01733795,3
cg01782227,3
cg01791737,3
cg01812337,3
cg01819863,3
cg01831527,3
cg01850934,3
cg01858229,3
cg01870140,3
cg01883591,3
cg01892567,3
cg01897796,3
cg01922485,3
cg01947301,3
cg01963221,3
