,0,1,2,3,4
3911,0.486081820605756,0.939614258064824,0.748042950338595,0.180186994199595,0.703924191852948
3912,0.463082784350415,0.872382559735512,0.742526404499483,0.173553507013497,0.664796817278986
4141,0.421461843370688,0.923581559101145,0.751483544238805,0.160860034452199,0.642299040177264
4142,0.421754191589615,0.910756164133184,0.727300015028286,0.155785873860282,0.661335042508769
4151,0.450925464304832,0.936923223199935,0.738865987185219,0.164841104789526,0.676547890049674
4152,0.492727770981302,0.915907845854763,0.742661866048291,0.162519941387894,0.63931192908031
4161,0.469477125837247,0.89118848337574,0.778525832426975,0.160068635131571,0.638521290615519
4162,0.502039052054779,0.912944297921891,0.827266649704751,0.197644728977192,0.742126930338993
3921,0.442322355021368,0.892575534039283,0.829258539953728,0.199815186732482,0.632288530994695
3922,0.469280955888699,0.910941567713327,0.850607686341504,0.188065570675249,0.696741935533635
3951,0.38966931729383,0.902881363886888,0.834122126153602,0.178394844828527,0.665757375243109
3952,0.512699037216083,0.899471252724261,0.780748769573044,0.167141751678418,0.739979952744866
3961,0.429510127737636,0.938307011450498,0.769861505209349,0.153623582907672,0.649650505240765
3962,0.521483137788478,0.886181882322066,0.759434036599628,0.197021303096807,0.70384928023566
4171,0.453379199830414,0.880244920906881,0.746418709950247,0.164653679673542,0.696882166580668
4172,0.560191688422091,0.89131967208129,0.792714289855757,0.196246564539558,0.66174190027902
4181,0.485366975663275,0.907148212473946,0.794834117755361,0.207360641916646,0.652520765359161
4182,0.485687426343554,0.876936861722281,0.852321240661342,0.176646612435659,0.691835024648239
4201,0.448326358401361,0.913358999733903,0.803451566003449,0.188970133246527,0.668648892656774
4202,0.443786995925103,0.907494310459648,0.776672555014523,0.181833840605868,0.649580000797541
3971,0.461583745803656,0.902251438339564,0.785006494793019,0.167356261998708,0.668134410409372
3972,0.453683895548729,0.915171383085748,0.752886627918883,0.27471513703245,0.762187714109707
3991,0.548178599434451,0.908677026740942,0.7567856194372,0.178061259585003,0.791671305385708
3992,0.559241944501515,0.919553873159709,0.737704299836782,0.203628006180542,0.77084720762989
4011,0.481173104919858,0.872341632861872,0.819281017564305,0.197655454227617,0.713955207396811
4012,0.452481407676046,0.908856121397774,0.761106912766738,0.148517083004322,0.686909738659024
4241,0.451699870595585,0.886105715242142,0.835334195175949,0.174711010346149,0.675506813249368
4242,0.431643428787693,0.916691411518374,0.735846101407016,0.157658077143671,0.700759938990609
4261,0.449070446845652,0.897182380299929,0.749352069303194,0.14462251666444,0.675990061504405
4262,0.431093246252896,0.852965473825849,0.784233288528997,0.214158711511964,0.706592265062045
4311,0.493122319700081,0.877873473829094,0.796033995094956,0.149214006688996,0.763500914418589
4312,0.422170683311403,0.919245027394883,0.798188517252442,0.172565323818552,0.75617751027454
4031,0.523306906300337,0.893143663159244,0.790517025632499,0.171886503515591,0.713608925755195
4032,0.527720373322714,0.863595790407415,0.842945884056208,0.167896582890696,0.688462589150604
4051,0.448168017887801,0.890715198516451,0.807783068608637,0.170160699460063,0.721876309621569
4052,0.447792326253659,0.892085741501222,0.764626731041591,0.177278140032629,0.651987759645747
4071,0.499172192240661,0.914852998512987,0.825075219770382,0.171085488789067,0.627861994544138
4072,0.493067915597577,0.882455553358193,0.833697587422065,0.136234238395438,0.68836608101673
4331,0.438609658410055,0.914322948636711,0.799342620994034,0.199108012876743,0.665760944978284
4332,0.344900821185512,0.921875130669007,0.774955901090817,0.163282136538044,0.59406448272882
4341,0.505020713765458,0.898451625320162,0.78293222977532,0.171851541711589,0.666266300497543
4342,0.494105375458054,0.898022171762185,0.756836896294457,0.187633170867104,0.71087273956313
4351,0.394937699137067,0.898521352122852,0.794007830308662,0.179727309427278,0.687804184412727
4352,0.527504277162431,0.880985823450708,0.760900260366816,0.214388377121815,0.789367892110002
4091,0.537307744229868,0.916854754333472,0.844850695366397,0.152117827271797,0.612347560468651
4092,0.505730598582984,0.884592667215068,0.777480015216559,0.16376328197272,0.719792460223096
4131,0.535775671658121,0.923913640764804,0.760273925796027,0.207963435569086,0.659035237121691
4132,0.527938800282209,0.881461822596702,0.786988855677446,0.111128109727074,0.727331733025465
4191,0.468843007985939,0.911799826266489,0.747139988170557,0.173960597168466,0.711686879605848
4192,0.467329416091632,0.864885865009984,0.823072865429301,0.213410073637442,0.663510352187112
4361,0.476689823320715,0.883924785318763,0.845227964987741,0.152743959460753,0.666816640476063
4362,0.490315506667783,0.903633008597917,0.782063512140477,0.173959541144086,0.655876795296425
4381,0.542882388077359,0.905050032668881,0.770376263694622,0.193345380208569,0.736502861047206
4382,0.459546032834044,0.916136606641067,0.814066569662992,0.176844880470968,0.679077300294398
4401,0.453832980029223,0.925302140494029,0.781520537989498,0.129669809965305,0.661657670222311
4402,0.48505324422674,0.908122044595413,0.889095897768827,0.198127880307765,0.70434552678148
4211,0.433500475514099,0.868913005474444,0.78335761457725,0.18017498947979,0.698819431182087
4212,0.346603130679967,0.901665744026729,0.793350400249394,0.182599045203777,0.676991115561236
4231,0.47395737848596,0.90230546771245,0.840136457736486,0.178882697012176,0.756429040494063
4232,0.457896597383282,0.872014880212455,0.830059629336631,0.191040759141831,0.754919619177411
4251,0.479407774974682,0.9010830006266,0.766536470788262,0.166650908080964,0.674781595938879
4252,0.468800720127322,0.885239109579988,0.753758474543114,0.190801048351473,0.736158779027106
4441,0.495345043960239,0.918211819432615,0.728934268574529,0.217155725632867,0.649845586680728
4442,0.470838980513178,0.928337319140977,0.795445955442201,0.236680121589114,0.728510544376269
4451,0.517171867700003,0.906604114822384,0.792134705321031,0.193240421300164,0.728794819312975
4452,0.417445070721629,0.908254037080924,0.793535260999769,0.166978214676866,0.708903317686226
4461,0.520000427045883,0.89939592763622,0.740671856600943,0.203504279683575,0.785215889754916
4462,0.507844594913516,0.88909119809589,0.835015950633455,0.143111027453933,0.725567587555607
4271,0.423242587519682,0.893583359965441,0.81802947575345,0.156875083199707,0.714352276414053
4272,0.550003320869926,0.894622695885793,0.781915177839141,0.194739422538085,0.723111561331857
4281,0.48275537172637,0.902202501955548,0.809518839815016,0.176297761332964,0.670540662037039
4282,0.556367273540609,0.884202416069646,0.769075373148091,0.19306655607385,0.67665793816934
4291,0.446701464261752,0.895343589285011,0.795788689688758,0.170076214453884,0.639957602049341
4292,0.446008671779196,0.890504211588934,0.746379673143394,0.217665837865693,0.620370327704047
4471,0.426059465155694,0.91580293316121,0.755923756264633,0.175402522265331,0.662334567361401
4472,0.404675596867459,0.888560693237019,0.825378269282576,0.166296628869973,0.642441938564688
4501,0.45527144076214,0.909426860916454,0.810654073635525,0.165078395137945,0.659715635521168
4502,0.422019957388545,0.907231958970297,0.795534471413915,0.163976834777264,0.678902927795333
4531,0.45802783181206,0.875852934797658,0.751869178329386,0.176183982304662,0.654772240709356
4532,0.439300804256459,0.894086859920895,0.753584755643697,0.232362590862469,0.691443094348233
4301,0.427024355062119,0.891416537925816,0.793893157661614,0.158947680726401,0.668084967811667
4302,0.474180604619202,0.899583798419452,0.727990192168305,0.170250358506777,0.647705800414102
4421,0.522153385809399,0.894305913738804,0.811891787328129,0.190631944102477,0.690965493204775
4422,0.466236158225304,0.9173046669625,0.794441110491765,0.14520606253293,0.737587959903703
4481,0.45597075736214,0.898268278880655,0.786442812325703,0.185210934417892,0.695945880236318
4482,0.455743578308248,0.912906108191779,0.814665977464698,0.140867057802778,0.670258872062162
4621,0.45778791539653,0.903080869658945,0.792978290984395,0.138007069943426,0.677116041734037
4622,0.456231936763479,0.903664046763436,0.778506744862322,0.156861460705715,0.685605082329069
4631,0.493918170527943,0.934177192310113,0.796809817412076,0.180587013823733,0.708325263955054
4632,0.487598711848316,0.914866713672842,0.762787866564364,0.246392309548543,0.695825449856966
4551,0.454383090122416,0.913176376061643,0.810100890792737,0.228910368509584,0.691389580675518
4552,0.467785982474458,0.906253189182992,0.799300978808245,0.191523202736944,0.68802754847681
4721,0.450807725259347,0.89138593026988,0.808636030572967,0.187394216372563,0.700037016502435
4722,0.448997009762723,0.912825402865967,0.839117196810895,0.176579679096495,0.674493112749394
4751,0.415646966051489,0.918563999154142,0.82036742616174,0.210394983892101,0.659490663125128
4752,0.421730518417675,0.910172951998289,0.844134038296656,0.190413433776759,0.664324695798307
4562,0.470331058672939,0.898995871468538,0.838477222378936,0.20195569632151,0.700148698244956
4571,0.439580931934926,0.899363145303355,0.77802174298455,0.200898134243206,0.728087055771206
4572,0.423248400569641,0.892372707255035,0.804289356039106,0.159416161576039,0.625961865295333
4601,0.605893756406678,0.917951610408327,0.800255322929146,0.145029617863614,0.765266872287005
4602,0.501065911942094,0.902472501446722,0.81051008279914,0.177663037582736,0.69429287929472
4771,0.428672844968781,0.920682000154745,0.728079665748151,0.188297200190816,0.669668450219759
4772,0.458638098626286,0.9039811539343,0.79244742003662,0.169857005275078,0.686744004971448
4791,0.490089277581255,0.895822925933598,0.797776302322083,0.156887669538858,0.64152030668393
4792,0.432502685616196,0.899584567924146,0.812241149827699,0.184749818151022,0.706473360907497
4801,0.469334172024747,0.892377811513255,0.815720722785913,0.243529869970568,0.671416369759259
4802,0.499690489467715,0.891370524550975,0.813977814996872,0.20360832829378,0.759674737956957
4611,0.453029511585735,0.91212323523983,0.80618502202875,0.20294546574331,0.734257479459855
4612,0.48550760386956,0.909491585668339,0.836951191255779,0.201027785578068,0.643504388367148
4661,0.456081884440954,0.910432691204569,0.830125724962579,0.183241248200513,0.638405372067919
4662,0.435290546583514,0.907922302470185,0.84511288357459,0.175667263469208,0.648069567208094
4701,0.526002731987446,0.891065235273556,0.756092636925977,0.166875531881889,0.679679730239047
4702,0.406989492410596,0.896904773605192,0.830652466642184,0.134431892984015,0.687902789515932
4821,0.451258100618733,0.903291258698491,0.799130147099563,0.196719712317777,0.710534191949552
4822,0.517695478962257,0.90730158157933,0.788122061486782,0.174973965517447,0.735462141428726
4831,0.538688112875993,0.917342573881941,0.839828032917288,0.169424950253703,0.734919211408057
4832,0.530259373746061,0.899699591157948,0.801314780019149,0.175358695107634,0.722546369910048
4851,0.413771950837748,0.910362346307523,0.794386272383693,0.156272394954705,0.686814115838282
4852,0.443165861073445,0.900827508197922,0.784857855627223,0.209848218203227,0.672913393120858
4711,0.398023349761863,0.913832839312858,0.801038670872375,0.174673840416528,0.722669822785335
4712,0.44021647049234,0.906978443216198,0.750312349558568,0.208059539749333,0.729740553050548
4741,0.522976218341087,0.899277615482039,0.825424698992405,0.185423913530299,0.61010715732273
4742,0.548490251701011,0.910267113089097,0.742938927366731,0.162036017933602,0.76551144865891
4761,0.477222033775569,0.931968455153843,0.803564302773819,0.191805839590319,0.677325219825767
4762,0.505745560616099,0.922301853758244,0.828697429460704,0.181813690672952,0.720355608544522
4971,0.442895815279348,0.923480510068888,0.747558198814008,0.160581583310235,0.698384374184234
4972,0.43862357166398,0.918637143823895,0.826366229502847,0.203781254321624,0.826443917747531
4881,0.516625604052766,0.892522146913678,0.829754887670919,0.14380316738547,0.738652024587145
4882,0.48491705616589,0.858671494556793,0.85328877526217,0.164892536868606,0.652645818174388
5041,0.439103553145797,0.924704726023262,0.755912062149807,0.202014182830795,0.649722261656435
5042,0.438143107771707,0.891781081169852,0.80137809336829,0.202474829292293,0.705354755631587
4891,0.498170173048661,0.840246148738848,0.887072285353845,0.164341436989518,0.726414362844352
4892,0.413656595956622,0.919334703549025,0.826311313531299,0.154505243003954,0.761586013958513
4981,0.485756557468241,0.899182796329539,0.800476760415853,0.196020361540946,0.729909295804046
4982,0.481913074150056,0.89855573663975,0.837089999491395,0.166925597989298,0.749067231574596
4991,0.407379982794449,0.901185334267661,0.794828587015928,0.205132013537262,0.664010630207081
4992,0.427908059278586,0.908518378341003,0.759414861064749,0.189059523776612,0.642295492410508
5081,0.419008294567029,0.923937715781585,0.788504353324859,0.171498276146172,0.698202839881277
5082,0.47388742612392,0.935250428697463,0.767390911342041,0.184855857532784,0.715752026408639
5091,0.44179486259505,0.88978725693135,0.830356179521241,0.142460777009223,0.73164741404373
5092,0.452494790099201,0.898225152038028,0.82347907269628,0.168193428658136,0.617943251177101
5111,0.427154137213247,0.918951574817616,0.712512190942091,0.141506284942087,0.664410799637578
5112,0.473054444424688,0.932522372818145,0.771921634014173,0.172451646682197,0.785282139676509
5001,0.453302137497479,0.883802378660448,0.809463851642337,0.205611245719559,0.72880900931513
5002,0.492401581053907,0.910663358466512,0.783162406352081,0.134877744662654,0.638620677115945
5021,0.476774640594839,0.924711918394286,0.809678618261556,0.185508060249319,0.654693684446022
5022,0.459177536482568,0.91178116416894,0.766915474632453,0.188092464102081,0.702882431980699
5061,0.423215661714535,0.894042022578107,0.787500792750241,0.129371726900867,0.671463768805298
5062,0.468103298966681,0.855778828530712,0.801984884164991,0.154087956573404,0.712819675965097
5131,0.462300290793328,0.935858969603002,0.815733143580178,0.176141079619726,0.706722683100334
5132,0.404550107194212,0.918078646540072,0.755683092046212,0.182800102981484,0.681910747320139
5141,0.51614086070918,0.883718794159336,0.8115767056576,0.201821954247164,0.678764566725406
5142,0.401015602989758,0.919739219559239,0.802101511523927,0.206673495489692,0.714527298635777
5161,0.476710749955657,0.898019859157474,0.765149236134396,0.18308645940774,0.679335949503212
5162,0.477039194563034,0.836040871846982,0.735434192801486,0.195455686216358,0.726858874472909
5071,0.457160123408139,0.919462380182958,0.800652073712054,0.172589865156763,0.631014063116154
5072,0.427602978737483,0.887811126757405,0.790757642544697,0.137500854765402,0.701090634418489
5121,0.449118356815673,0.902834400969838,0.778121025756384,0.207084109609661,0.788296439674825
5122,0.455291706550249,0.893870500993294,0.738183801879401,0.226703749474623,0.703167522838409
5151,0.430801579259272,0.913417522702936,0.792757136857038,0.194689787658334,0.679041958341168
5152,0.477218934118153,0.901885144732752,0.774182369741821,0.213119320599188,0.665382700803595
5481,0.491822725072529,0.916311339671416,0.797840991859005,0.159499060587935,0.778234045581258
5482,0.453406703774611,0.893523580281655,0.827563994632535,0.167533965501944,0.686138257667889
5491,0.391967695649178,0.900124969617506,0.830554784474761,0.135116671222682,0.623280524442824
5492,0.469914340180653,0.895399471782267,0.794974241671506,0.177020619015753,0.695424871888314
5511,0.478064852457897,0.905597885331597,0.78040186542006,0.146910956177162,0.66414643018196
5512,0.470890728464665,0.898439529498344,0.794964893318724,0.162095282530218,0.718706857426776
5561,0.45606456456607,0.893487557868455,0.825736925813331,0.174145813849374,0.702281039795857
5562,0.476778544843651,0.897874399653512,0.814224318087653,0.149254552993975,0.7305673842714
5651,0.446158568086666,0.919693319010895,0.786858514049246,0.177265129344624,0.64211512676658
5652,0.474275361656541,0.930190124091553,0.837428487960808,0.213858375748386,0.662149285137556
5661,0.463541727896681,0.825093336629424,0.81134019394985,0.183525429272523,0.645663326449818
5662,0.46899342653941,0.908563614082217,0.768453528251114,0.215846659943937,0.57976353238635
5551,0.451631059806089,0.494602741195478,0.807333748790705,0.12005211181913,0.726984216308905
5552,0.483047935306748,0.520869137075944,0.815094676474512,0.161687142567841,0.698370315120904
5571,0.424564175910974,0.923424347693234,0.825162644870546,0.173187543560701,0.648099291793669
5572,0.446584553041158,0.88935310461405,0.846580326034751,0.224622167160241,0.679378041875837
5591,0.44378129013299,0.912687464093456,0.78121359217059,0.236745183137902,0.686562856303282
5592,0.515616768037108,0.914793359548029,0.781797544480584,0.154273029766631,0.701546431468054
5721,0.535654193623054,0.899797704693959,0.802249584314559,0.147103259310721,0.732206400979754
5722,0.415695351558257,0.927311064299074,0.82055909140284,0.148407033722262,0.607415624599534
5801,0.398412548525023,0.916864448256329,0.758547365012835,0.17638525893136,0.70928795798872
5802,0.432492682090305,0.898420840445699,0.793081514613305,0.161649926223119,0.691075999765972
5881,0.47181694778881,0.920398681937738,0.805531136012406,0.194665092104372,0.674675366835818
5882,0.44888691248844,0.918624000031501,0.826540511894893,0.228964650310407,0.723592040535552
5611,0.481267812687536,0.91620075190532,0.811510118425213,0.137664502794601,0.692117432775183
5612,0.44558290610783,0.916666336111108,0.848531240944646,0.145850602633286,0.663697321534894
5631,0.460242758270439,0.917307131751592,0.811734219303985,0.150521049257323,0.719058911008247
5632,0.46943396997537,0.909230143130745,0.83165138473552,0.155878239533229,0.682576752989494
5691,0.480620892638221,0.900193490817352,0.80319705599828,0.172447705627383,0.678449997892917
5692,0.510953809637418,0.87750974006054,0.789406532362636,0.154544046461091,0.780238354594184
5891,0.410307394559125,0.902907853357146,0.817810599821287,0.196042298930186,0.684854335059224
5892,0.432718803840271,0.920294658457217,0.799111343795811,0.194179289977944,0.689108994730217
5921,0.414619359550876,0.865073869998325,0.786710942075322,0.210684269796275,0.708924526553889
5922,0.425911699485109,0.876513390949038,0.713930303846006,0.187540202141295,0.658499702842201
5941,0.429636466383629,0.914254195270191,0.817145586494659,0.17499985150066,0.621079148631522
5942,0.462149831951156,0.885730231661316,0.759513069488795,0.133738187951151,0.627381010036262
5701,0.589084788385624,0.893240840373532,0.807168592501982,0.175227122246082,0.730412417547659
5702,0.495580696022244,0.869795726757336,0.800976695215836,0.167576973721809,0.68313936545791
5731,0.517122468413229,0.897555843417724,0.785860119244621,0.227314227572799,0.700297697945468
5732,0.49460285651627,0.889548425635251,0.81476619213813,0.164864861540051,0.723841790354188
5741,0.458323278725088,0.934107900783132,0.701295840480308,0.199814024249603,0.670818438197494
5742,0.47344097269116,0.91371807042059,0.819163441788799,0.170313647562185,0.731077749227022
5991,0.441131062664474,0.911764264727965,0.809343460038756,0.239968253149912,0.690856703325099
5992,0.462053680948484,0.891153200960486,0.823674814268323,0.192998210348399,0.706119812059514
6021,0.45365055541525,0.906744890134963,0.805010262490631,0.190091403683124,0.691091752742878
6022,0.506681107100127,0.909965937816919,0.757872275360523,0.197553032374599,0.679701653465051
6031,0.47304228515515,0.909187073707585,0.8384184696224,0.183201344603823,0.715290939667858
6032,0.44512969511813,0.887160266116399,0.767765632874631,0.156084096716573,0.663133036705335
6051,0.477401361920298,0.906181560678059,0.769785122211858,0.163944693068252,0.781082456084787
6052,0.462252736272393,0.896776764524883,0.77923148067164,0.144258168946318,0.690573349955747
8201,0.438807332854853,0.90453010191311,0.825322612081627,0.144859480096597,0.721665028364055
8202,0.450847883810617,0.894736410867872,0.768308181358882,0.136490082639536,0.679844217311261
6091,0.430533813059996,0.897531877227664,0.767735068380927,0.196816459023441,0.710484923493809
6092,0.456102718258336,0.902344800546241,0.814451322113873,0.14580960490496,0.70783936582876
6182,0.41073799251486,0.9200557393183,0.861029880035675,0.187492198765377,0.743918769266004
6371,0.46983069668679,0.900043563794417,0.762493382309133,0.169566130472994,0.751208542715206
6372,0.483192635099841,0.92110672950102,0.848117922836888,0.181890557972139,0.717807759276205
6471,0.51752658828806,0.901774890716904,0.811192075598268,0.152521670231273,0.734493295950438
6472,0.556369814814823,0.898950330443554,0.803344425728462,0.14983044073654,0.715172100424595
7261,0.384660904061022,0.889460448301158,0.807827487871403,0.172523092249898,0.691095405703329
7262,0.476156913415914,0.904679839032964,0.813979311970206,0.173266664979056,0.675838809330829
7341,0.521324818417377,0.939820517291089,0.815675464657566,0.205426446798914,0.678288138410573
7342,0.487358794216095,0.915625673134236,0.787799437099421,0.172722904283784,0.655784245046559
6211,0.419149170358304,0.899565679632082,0.810627860035062,0.173855202426357,0.641079813813403
6212,0.437769933491303,0.89221121542064,0.844618227490955,0.146583341806278,0.695450654011897
6231,0.461155867058403,0.861392752083095,0.79545728321645,0.166779815044409,0.692868369555349
6232,0.431861796154933,0.919450320014913,0.809288534408071,0.153813476872676,0.70050983737483
